cutoff,battery_id,policy,method,selected_config,inner_RMSE,candidate_count,exact_peer_count,reference_count,used_peer_count,effective_peer_count
75,46,4_8C_80PER_4_8C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0011629862871606932,18,4,39,4,2.3679737625723525
75,46,4_8C_80PER_4_8C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0009140979304443168,18,4,39,39,9.25380183836426
75,47,5C_67PER_4C_NEWSTRUCTURE,trajectory,"{""L"":20,""tau_scale"":0.75}",0.001162770817240329,6,5,39,5,2.7443844500736825
75,47,5C_67PER_4C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0007448180243179978,18,5,39,5,2.4752745129023985
75,47,5C_67PER_4C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0011624946881236208,18,5,39,5,3.06946135286677
75,47,5C_67PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0009139586982195679,18,5,39,39,16.700484631975833
75,48,5_3C_54PER_4C_NEWSTRUCTURE,trajectory,"{""L"":20,""tau_scale"":0.75}",0.0011626673497006001,6,6,39,6,3.4541115012120005
75,48,5_3C_54PER_4C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0007457497810500607,18,6,39,6,3.956042819174535
75,48,5_3C_54PER_4C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0011628943754365823,18,6,39,6,3.304608450855035
75,48,5_3C_54PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0009137721312893378,18,6,39,39,14.712293324361397
75,49,4_8C_80PER_4_8C_NEWSTRUCTURE,trajectory,"{""L"":20,""tau_scale"":0.75}",0.0011620336431664522,6,4,39,4,2.32345151439711
75,49,4_8C_80PER_4_8C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0007470037312272866,18,4,39,4,2.947862089400417
75,49,4_8C_80PER_4_8C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0011621915013477033,18,4,39,4,2.3082084633832887
75,49,4_8C_80PER_4_8C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0009113848456293458,18,4,39,39,11.26124520921337
100,1,3_6C-80PER_3_6C,trajectory,"{""L"":20,""tau_scale"":1.5}",0.0012633170789340912,6,1,39,1,1.0
100,1,3_6C-80PER_3_6C,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.000657376863526583,18,1,39,1,1.0
100,1,3_6C-80PER_3_6C,multivariate,"{""L"":30,""dynamic_weight"":0.5,""tau_scale"":1.5}",0.0012609306926455383,18,1,39,1,1.0
100,1,3_6C-80PER_3_6C,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0011003087438830723,18,1,39,39,4.123910499972502
100,3,3_6C-80PER_3_6C,trajectory,"{""L"":20,""tau_scale"":1.5}",0.0012695761909631582,6,1,39,1,1.0
100,3,3_6C-80PER_3_6C,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006705201565695808,18,1,39,1,1.0
100,3,3_6C-80PER_3_6C,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0012634864727942689,18,1,39,1,1.0
100,3,3_6C-80PER_3_6C,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010835705655825498,18,1,39,39,5.259832113494182
100,4,80PER_3_6C,trajectory,"{""L"":20,""tau_scale"":1.5}",0.0008079137133973011,6,1,39,1,1.0
100,4,80PER_3_6C,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.00047949409933495363,18,1,39,1,1.0
100,4,80PER_3_6C,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0007968958601029648,18,1,39,1,1.0
100,4,80PER_3_6C,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0007945314016690019,18,1,39,39,7.34819315005191
100,6,80PER_3_6C,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0010404731549900218,6,1,39,1,1.0
100,6,80PER_3_6C,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0007470481284250425,18,1,39,1,1.0
100,6,80PER_3_6C,multivariate,"{""L"":30,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0010620540220777229,18,1,39,1,1.0
100,6,80PER_3_6C,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0011092797911652897,18,1,39,39,3.569301495098003
100,7,4_8C_80PER_4_8C,trajectory,"{""L"":20,""tau_scale"":1.5}",0.0012701592047664812,6,1,39,1,1.0
100,7,4_8C_80PER_4_8C,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0007373635050976419,18,1,39,1,1.0
100,7,4_8C_80PER_4_8C,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0012675919850049493,18,1,39,1,1.0
100,7,4_8C_80PER_4_8C,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.001105184544044122,18,1,39,39,11.740574667474663
100,8,4_8C_80PER_4_8C,trajectory,"{""L"":50,""tau_scale"":1.5}",0.0012191290442864027,6,1,39,1,1.0
100,8,4_8C_80PER_4_8C,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006821199963062843,18,1,39,1,1.0
100,8,4_8C_80PER_4_8C,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0012130046786949947,18,1,39,1,1.0
100,8,4_8C_80PER_4_8C,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010320140657808215,18,1,39,39,13.94063018456361
100,12,5_6C_19PER_4_6C_NEWSTRUCTURE,trajectory,"{""L"":20,""tau_scale"":1.5}",0.0012791347983649333,6,6,39,6,5.236917722715196
100,12,5_6C_19PER_4_6C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.000681127883926838,18,6,39,6,5.236917722715196
100,12,5_6C_19PER_4_6C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.001274971664973693,18,6,39,6,5.801882919236992
100,12,5_6C_19PER_4_6C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0011028086676030202,18,6,39,39,10.78270071517035
100,13,5_6C_36PER_4_3C_NEWSTRUCTURE,trajectory,"{""L"":20,""tau_scale"":1.5}",0.0012806057148312363,6,6,39,6,5.324212089749235
100,13,5_6C_36PER_4_3C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006820000865926394,18,6,39,6,5.324212089749235
100,13,5_6C_36PER_4_3C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0012753829501540093,18,6,39,6,4.026410889678718
100,13,5_6C_36PER_4_3C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.001102978114103283,18,6,39,39,14.447027553282362
100,15,5_6C_36PER_4_3C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":1.5}",0.0012806768268685397,6,6,39,6,5.0425029266556285
100,15,5_6C_36PER_4_3C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006816179255296909,18,6,39,6,5.0518113441225445
100,15,5_6C_36PER_4_3C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0012759942546985829,18,6,39,6,3.9933732318251636
100,15,5_6C_36PER_4_3C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.001103583857873495,18,6,39,39,13.653997954767288
100,17,4_8C_80PER_4_8C_NEWSTRUCTURE,trajectory,"{""L"":20,""tau_scale"":1.5}",0.001263045626337013,6,4,39,4,3.1692534056488073
100,17,4_8C_80PER_4_8C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006508594076817884,18,4,39,4,3.1692534056488073
100,17,4_8C_80PER_4_8C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.5,""tau_scale"":0.75}",0.0012599899528613933,18,4,39,4,1.9812982109750654
100,17,4_8C_80PER_4_8C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010769599678462402,18,4,39,39,9.692955288880762
100,18,5C_67PER_4C_NEWSTRUCTURE,trajectory,"{""L"":20,""tau_scale"":1.5}",0.0012805781218540823,6,5,39,5,4.418993384821343
100,18,5C_67PER_4C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.000682120653832279,18,5,39,5,4.418993384821343
100,18,5C_67PER_4C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0012762848020436044,18,5,39,5,4.6572580603013645
100,18,5C_67PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.001102778375350235,18,5,39,39,11.293258286149076
100,19,5_3C_54PER_4C_NEWSTRUCTURE,trajectory,"{""L"":20,""tau_scale"":1.5}",0.0012783204148680608,6,6,39,6,4.27343780044418
100,19,5_3C_54PER_4C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006810970148535438,18,6,39,6,4.27343780044418
100,19,5_3C_54PER_4C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0012747115254047078,18,6,39,6,5.210898629742533
100,19,5_3C_54PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0011013707183906653,18,6,39,39,13.291048337477193
100,20,4_8C_80PER_4_8C_NEWSTRUCTURE,trajectory,"{""L"":30,""tau_scale"":0.75}",0.0012684944061835805,6,4,39,4,2.3028234860989927
100,20,4_8C_80PER_4_8C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006649775568531896,18,4,39,4,3.812568485758902
100,20,4_8C_80PER_4_8C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":1.5}",0.0012750982970844264,18,4,39,4,3.96221014846263
100,20,4_8C_80PER_4_8C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010728282040652856,18,4,39,39,9.074548927753288
100,21,5_6C_19PER_4_6C_NEWSTRUCTURE,trajectory,"{""L"":20,""tau_scale"":1.5}",0.0012799331909489867,6,6,39,6,5.14245622050161
100,21,5_6C_19PER_4_6C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006817212018000307,18,6,39,6,5.14245622050161
100,21,5_6C_19PER_4_6C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0012754057103267224,18,6,39,6,5.074412815346236
100,21,5_6C_19PER_4_6C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0011039365779857639,18,6,39,39,11.596962309631861
100,22,5_6C_36PER_4_3C_NEWSTRUCTURE,trajectory,"{""L"":20,""tau_scale"":1.5}",0.0012788619163605728,6,6,39,6,5.367531818999262
100,22,5_6C_36PER_4_3C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006791169846232245,18,6,39,6,5.367531818999262
100,22,5_6C_36PER_4_3C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0012740947856567989,18,6,39,6,5.846881981500812
100,22,5_6C_36PER_4_3C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0011009012433642142,18,6,39,39,13.88597715027233
100,23,5_6C_19PER_4_6C_NEWSTRUCTURE,trajectory,"{""L"":20,""tau_scale"":1.5}",0.0012802637013383592,6,6,39,6,5.172495483938269
100,23,5_6C_19PER_4_6C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006820902832745122,18,6,39,6,5.172495483938269
100,23,5_6C_19PER_4_6C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0012756287550131338,18,6,39,6,4.968137072045694
100,23,5_6C_19PER_4_6C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0011042291090843795,18,6,39,39,11.679090884810302
100,26,5_3C_54PER_4C_NEWSTRUCTURE,trajectory,"{""L"":20,""tau_scale"":1.5}",0.0012794603464942452,6,6,39,6,4.111026540185627
100,26,5_3C_54PER_4C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006742689540141218,18,6,39,6,4.111026540185627
100,26,5_3C_54PER_4C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0012759413300361794,18,6,39,6,5.455154298604713
100,26,5_3C_54PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0011009751684973388,18,6,39,39,12.976046698647668
100,27,5_6C_19PER_4_6C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":1.5}",0.0012799192905445437,6,6,39,6,4.795314556640489
100,27,5_6C_19PER_4_6C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006811705577229378,18,6,39,6,5.687690431351545
100,27,5_6C_19PER_4_6C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.001275989586275172,18,6,39,6,5.754520472481528
100,27,5_6C_19PER_4_6C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0011034159971721252,18,6,39,39,11.781501845493949
100,28,5_6C_36PER_4_3C_NEWSTRUCTURE,trajectory,"{""L"":30,""tau_scale"":1.5}",0.001280780741584406,6,6,39,6,4.834370421961687
100,28,5_6C_36PER_4_3C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006808166108445613,18,6,39,6,4.709813382491739
100,28,5_6C_36PER_4_3C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0012763194320232945,18,6,39,6,4.448709601704788
100,28,5_6C_36PER_4_3C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0011037214722465205,18,6,39,39,15.263596162745314
100,29,5C_67PER_4C_NEWSTRUCTURE,trajectory,"{""L"":20,""tau_scale"":1.5}",0.0012806404044733522,6,5,39,5,4.33825616610502
100,29,5C_67PER_4C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.00068208665212946,18,5,39,5,4.33825616610502
100,29,5C_67PER_4C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0012762708038647399,18,5,39,5,4.648760541108866
100,29,5C_67PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0011021261555617186,18,5,39,39,14.599699221926025
100,30,3_7C_31PER_5_9C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0014370432505411645,6,1,39,1,1.0
100,30,3_7C_31PER_5_9C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0009504103356600377,18,1,39,1,1.0
100,30,3_7C_31PER_5_9C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0014380043661395944,18,1,39,1,1.0
100,30,3_7C_31PER_5_9C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0012953872704031786,18,1,39,39,9.48359398498976
100,31,5C_67PER_4C_NEWSTRUCTURE,trajectory,"{""L"":20,""tau_scale"":1.5}",0.0012795897848998778,6,5,39,5,4.639911996901313
100,31,5C_67PER_4C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006785699996361409,18,5,39,5,4.639911996901313
100,31,5C_67PER_4C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0012752984133793351,18,5,39,5,4.7678045873749975
100,31,5C_67PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0011011050181202416,18,5,39,39,13.978026716345873
100,32,5_3C_54PER_4C_NEWSTRUCTURE,trajectory,"{""L"":20,""tau_scale"":1.5}",0.0012797988540409718,6,6,39,6,4.1609198933712115
100,32,5_3C_54PER_4C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006798349714944711,18,6,39,6,4.1609198933712115
100,32,5_3C_54PER_4C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0012754256633579198,18,6,39,6,5.486598216555592
100,32,5_3C_54PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0011014018202750331,18,6,39,39,13.432591978162018
100,33,5_6C_19PER_4_6C_NEWSTRUCTURE,trajectory,"{""L"":20,""tau_scale"":1.5}",0.0012802270905060726,6,6,39,6,4.99271174029074
100,33,5_6C_19PER_4_6C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006810139620973708,18,6,39,6,4.99271174029074
100,33,5_6C_19PER_4_6C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0012761327250574751,18,6,39,6,5.690545359553348
100,33,5_6C_19PER_4_6C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0011023754887294784,18,6,39,39,10.259257425278557
100,34,5_6C_36PER_4_3C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":1.5}",0.001279807970406658,6,6,39,6,5.494389080925387
100,34,5_6C_36PER_4_3C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006813918415982819,18,6,39,6,4.647398182263435
100,34,5_6C_36PER_4_3C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0012752067340079498,18,6,39,6,4.003736946360827
100,34,5_6C_36PER_4_3C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0011028887825113999,18,6,39,39,15.199766511805635
100,35,3_7C_31PER_5_9C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0012540457179075614,6,1,39,1,1.0
100,35,3_7C_31PER_5_9C_NEWSTRUCTURE,slope,"{""L"":50,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0007607658777848301,18,1,39,1,1.0
100,35,3_7C_31PER_5_9C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.001256430218742544,18,1,39,1,1.0
100,35,3_7C_31PER_5_9C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0010704294847196565,18,1,39,39,6.554987253456908
100,36,5_3C_54PER_4C_NEWSTRUCTURE,trajectory,"{""L"":20,""tau_scale"":1.5}",0.001280857226301043,6,6,39,6,4.99585297902166
100,36,5_3C_54PER_4C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006830224927901833,18,6,39,6,4.99585297902166
100,36,5_3C_54PER_4C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.00127640603100754,18,6,39,6,5.283030086922905
100,36,5_3C_54PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0011023662127653728,18,6,39,39,13.236060560016215
100,37,5C_67PER_4C_NEWSTRUCTURE,trajectory,"{""L"":20,""tau_scale"":1.5}",0.0012801407143291856,6,5,39,5,4.476553766241565
100,37,5C_67PER_4C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006816899904465888,18,5,39,5,4.476553766241565
100,37,5C_67PER_4C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0012758529723671513,18,5,39,5,4.68055325888763
100,37,5C_67PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0011034867084718735,18,5,39,39,11.180708416492608
100,38,5_3C_54PER_4C_NEWSTRUCTURE,trajectory,"{""L"":20,""tau_scale"":1.5}",0.001280371237636334,6,6,39,6,5.7594947527327145
100,38,5_3C_54PER_4C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006792943336741165,18,6,39,6,5.7594947527327145
100,38,5_3C_54PER_4C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.001275871002867647,18,6,39,6,5.520597545020935
100,38,5_3C_54PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0011045854179700494,18,6,39,39,16.3229278860377
100,39,5_6C_19PER_4_6C_NEWSTRUCTURE,trajectory,"{""L"":20,""tau_scale"":1.5}",0.0012800922348522386,6,6,39,6,4.921100947947956
100,39,5_6C_19PER_4_6C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006807036955825159,18,6,39,6,4.921100947947956
100,39,5_6C_19PER_4_6C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0012761220874939734,18,6,39,6,5.6407103369352125
100,39,5_6C_19PER_4_6C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0011039598171681628,18,6,39,39,10.373058170771158
100,40,5_6C_36PER_4_3C_NEWSTRUCTURE,trajectory,"{""L"":30,""tau_scale"":1.5}",0.001279717438126479,6,6,39,6,5.037071109515867
100,40,5_6C_36PER_4_3C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.000681242104877059,18,6,39,6,4.70663937841134
100,40,5_6C_36PER_4_3C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0012746242679377647,18,6,39,6,3.9874468426482523
100,40,5_6C_36PER_4_3C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0011041126130777628,18,6,39,39,15.156849393198659
100,41,4_8C_80PER_4_8C_NEWSTRUCTURE,trajectory,"{""L"":30,""tau_scale"":0.75}",0.0012589349387087969,6,4,39,4,2.225683053439834
100,41,4_8C_80PER_4_8C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006588258410313861,18,4,39,4,3.817114681049786
100,41,4_8C_80PER_4_8C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.001264108550965693,18,4,39,4,3.9967005453775966
100,41,4_8C_80PER_4_8C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.001107272040784359,18,4,39,39,11.347502264126957
100,42,5C_67PER_4C_NEWSTRUCTURE,trajectory,"{""L"":20,""tau_scale"":1.5}",0.0012801756633137834,6,5,39,5,4.505381525599158
100,42,5C_67PER_4C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.000681844056437596,18,5,39,5,4.505381525599158
100,42,5C_67PER_4C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0012758671321657718,18,5,39,5,4.777794243428973
100,42,5C_67PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0011010985090696682,18,5,39,39,14.118683224292067
100,43,5_3C_54PER_4C_NEWSTRUCTURE,trajectory,"{""L"":20,""tau_scale"":1.5}",0.0012801040821833428,6,6,39,6,5.636074826976477
100,43,5_3C_54PER_4C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006822181502570661,18,6,39,6,5.636074826976477
100,43,5_3C_54PER_4C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0012753333383992934,18,6,39,6,5.852696533467503
100,43,5_3C_54PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.001104262181069769,18,6,39,39,15.345239613509642
100,44,5_6C_19PER_4_6C_NEWSTRUCTURE,trajectory,"{""L"":20,""tau_scale"":1.5}",0.0012807461203497728,6,6,39,6,5.15818810882942
100,44,5_6C_19PER_4_6C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.000682388790584222,18,6,39,6,5.15818810882942
100,44,5_6C_19PER_4_6C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.001276220363464128,18,6,39,6,4.912449201512387
100,44,5_6C_19PER_4_6C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0011042838012516527,18,6,39,39,12.918129656799328
